series_rank,series_id,label,variant,source_log,segment_index,phase,split,eval_scope,metric,iteration,train_iters,consumed_samples,iter_ms,value
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,770,5000,788480,5735.2,3.678191
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,780,5000,798720,5723.8,3.668724
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,790,5000,808960,5684.4,3.644574
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,800,5000,819200,5725.2,3.649568
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,810,5000,829440,5737.3,3.640623
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,820,5000,839680,5742.7,3.645324
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,830,5000,849920,5736.9,3.644072
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,840,5000,860160,5727.0,3.624812
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,850,5000,870400,5741.3,3.599235
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,860,5000,880640,5728.1,3.611423
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,870,5000,890880,5734.8,3.617095
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,880,5000,901120,5738.0,3.612032
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,890,5000,911360,5683.7,3.606656
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,900,5000,921600,5717.8,3.602502
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,910,5000,931840,5755.9,3.606773
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,920,5000,942080,5751.1,3.583985
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,930,5000,952320,5733.2,3.598076
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,940,5000,962560,5719.4,3.574976
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,950,5000,972800,5728.8,3.575294
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,960,5000,983040,5723.8,3.555768
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,970,5000,993280,5719.6,3.558213
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,980,5000,1003520,5729.4,3.571186
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,990,5000,1013760,5679.0,3.559903
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1000,5000,1024000,5718.9,3.562594
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1010,5000,1034240,12683.8,3.537312
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1020,5000,1044480,14498.4,3.543127
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1030,5000,1054720,15011.7,3.538583
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1040,5000,1064960,5688.8,3.528785
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1050,5000,1075200,5724.5,3.53309
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1060,5000,1085440,5731.5,3.508927
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1070,5000,1095680,5728.8,3.502364
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1080,5000,1105920,5740.2,3.525
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1090,5000,1116160,5696.3,3.515937
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1100,5000,1126400,5708.2,3.505539
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1110,5000,1136640,5745.8,3.506371
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1120,5000,1146880,5746.6,3.518494
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1130,5000,1157120,5738.5,3.499854
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1140,5000,1167360,5731.1,3.481538
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1150,5000,1177600,5743.8,3.495281
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1160,5000,1187840,5726.8,3.488281
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1170,5000,1198080,5730.7,3.480519
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1180,5000,1208320,5740.3,3.467579
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1190,5000,1218560,5694.3,3.465263
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1200,5000,1228800,5733.3,3.470699
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1210,5000,1239040,5742.7,3.460477
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1220,5000,1249280,5740.6,3.467072
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1230,5000,1259520,5739.8,3.462572
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1240,5000,1269760,5726.4,3.452852
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1250,5000,1280000,5738.1,3.45652
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1260,5000,1290240,5718.9,3.468402
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1270,5000,1300480,5716.6,3.446291
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1280,5000,1310720,5729.2,3.433685
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1290,5000,1320960,5686.4,3.450372
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1300,5000,1331200,5716.5,3.444677
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1310,5000,1341440,5749.5,3.442853
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1320,5000,1351680,5735.2,3.452667
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1330,5000,1361920,5737.3,3.444329
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1340,5000,1372160,5741.6,3.429173
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1350,5000,1382400,5717.7,3.422271
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1360,5000,1392640,5729.1,3.429764
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1370,5000,1402880,5728.7,3.400928
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1380,5000,1413120,5722.6,3.413389
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1390,5000,1423360,5677.2,3.404111
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1400,5000,1433600,5715.6,3.412333
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1410,5000,1443840,5741.7,3.414708
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1420,5000,1454080,5757.6,3.396041
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1430,5000,1464320,5723.8,3.413468
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1440,5000,1474560,5721.5,3.398613
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1450,5000,1484800,5718.5,3.380099
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1460,5000,1495040,5733.2,3.403313
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1470,5000,1505280,5717.5,3.382137
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1480,5000,1515520,5734.6,3.372398
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1490,5000,1525760,5691.3,3.392096
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1500,5000,1536000,5720.4,3.389919
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1510,5000,1546240,5741.8,3.387513
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1520,5000,1556480,5754.0,3.382004
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1530,5000,1566720,5731.0,3.399453
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1540,5000,1576960,5742.6,3.394387
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1550,5000,1587200,5717.3,3.381094
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1560,5000,1597440,5729.9,3.370926
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1570,5000,1607680,5716.4,3.376985
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1580,5000,1617920,5716.4,3.366571
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1590,5000,1628160,5692.1,3.374507
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1600,5000,1638400,5706.7,3.369799
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1610,5000,1648640,5746.5,3.360874
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1620,5000,1658880,5770.1,3.350557
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1630,5000,1669120,5722.8,3.356056
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1640,5000,1679360,5718.2,3.36898
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1650,5000,1689600,5710.4,3.352389
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1660,5000,1699840,5727.0,3.359267
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1670,5000,1710080,5722.3,3.339909
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1680,5000,1720320,5728.8,3.33873
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1690,5000,1730560,5685.6,3.33
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1700,5000,1740800,5713.8,3.342994
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1710,5000,1751040,5754.6,3.332315
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1720,5000,1761280,5755.1,3.321263
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1730,5000,1771520,5741.1,3.325824
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1740,5000,1781760,5718.9,3.33643
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1750,5000,1792000,5720.9,3.314197
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1760,5000,1802240,5736.1,3.330861
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1770,5000,1812480,5717.3,3.323289
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1780,5000,1822720,5750.2,3.332183
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1790,5000,1832960,5696.3,3.326394
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1800,5000,1843200,5737.0,3.316752
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1810,5000,1853440,5757.7,3.320601
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1820,5000,1863680,5756.8,3.295484
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1830,5000,1873920,5735.4,3.308161
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1840,5000,1884160,5717.5,3.306479
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1850,5000,1894400,5726.2,3.304268
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1860,5000,1904640,5731.2,3.303039
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1870,5000,1914880,5726.9,3.303945
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1880,5000,1925120,5733.8,3.296331
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1890,5000,1935360,5682.9,3.284424
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1900,5000,1945600,5718.3,3.301322
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1910,5000,1955840,5739.5,3.300457
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1920,5000,1966080,5777.4,3.301736
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1930,5000,1976320,5731.3,3.285852
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1940,5000,1986560,5727.3,3.294319
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1950,5000,1996800,5730.1,3.291429
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1960,5000,2007040,5738.7,3.288342
1,dense_only_cdc,Dense-Only CDC,dense_only_cdc_5000,/data/yzhu/megatron-lm-moe-exp/logs/moe1b_dense_cdc_5000_seed42_20260321_150457.log,0,train,train,,loss,1970,5000,2017280,5744.0,3.294722
